src_ip_u32,src_port,dst_ip_u32,dst_port,proto,len_min,len_max,mean_len,iat_min_us,iat_max_us,mean_iat_us,total_len,flag_bits_sum
2650362253,80,3232270633,56898,6,13312,63488,22357.333984,0.080000,19.360001,11.112000,134144,9
2650362253,443,3232270633,55248,6,12033,15360,13781.500000,0.100000,65.239998,22.179998,82689,9
2650362253,80,3232270633,56901,6,13312,63488,22357.333984,5.620000,60.040001,20.723999,134144,9
2650362253,443,3232270633,55251,6,12033,15360,13781.500000,0.180000,69.839996,26.559999,82689,9
2650362253,80,3232270633,56904,6,13312,63488,22357.333984,6.120000,12.920000,9.104000,134144,9
2650362253,443,3232270633,55254,6,12033,15360,13781.500000,6.380000,52.380001,20.752001,82689,9
2650362253,80,3232270633,56907,6,13312,63488,22357.333984,6.620000,51.439999,29.392000,134144,9
2650362253,443,3232270633,55257,6,12033,15360,13781.500000,6.020000,63.840000,22.072001,82689,9
751932008,80,3232270764,58678,6,13312,13312,13312.000000,44.740002,68663.976562,13826.956055,79872,11
2650362253,80,3232270633,56910,6,13312,63488,22357.333984,0.100000,46.520000,17.024000,134144,9
2650362253,443,3232270633,55260,6,12033,15360,13781.500000,6.360000,59.400002,24.936001,82689,9
2650362253,80,3232270633,56913,6,13312,63488,22357.333984,6.140000,20.219999,14.164000,134144,9
2650362253,443,3232270633,55263,6,12033,15360,13781.500000,0.360000,46.680000,16.916000,82689,9
2650362253,80,3232270633,56916,6,13312,63488,22357.333984,6.000000,38.959999,20.747999,134144,9
2650362253,443,3232270633,55266,6,12033,15360,13781.500000,6.200000,60.299999,26.076002,82689,9
918315780,8883,3232270668,37356,6,13312,49152,20650.666016,6.100000,238.720001,61.124001,123904,9
2650362253,80,3232270633,56934,6,13312,63488,22357.333984,6.400000,32.700001,15.956000,134144,9
2650362253,443,3232270633,55284,6,12033,15360,13781.500000,6.400000,72.279999,31.779999,82689,9
2650362253,80,3232270633,56937,6,13312,63488,22357.333984,6.780000,38.779999,18.440001,134144,9
2650362253,443,3232270633,55287,6,12033,15360,13781.500000,0.160000,50.740002,17.968000,82689,9
2650362253,80,3232270633,56941,6,13312,63488,22357.333984,0.080000,25.360001,11.792000,134144,9
2650362253,443,3232270633,55291,6,12033,15360,13781.500000,0.100000,46.400002,17.576000,82689,9
2650362253,80,3232270633,56944,6,13312,63488,22357.333984,6.080000,29.420000,14.768000,134144,9
2650362253,443,3232270633,55294,6,12033,15360,13781.500000,6.280000,27.580000,14.440000,82689,9
2650362253,80,3232270633,56947,6,13312,63488,22357.333984,6.180000,32.619999,13.004000,134144,9
2650362253,443,3232270633,55297,6,12033,15360,13781.500000,0.100000,44.900002,20.336000,82689,9
2650362253,80,3232270633,56950,6,13312,63488,22357.333984,6.280000,53.880001,24.944000,134144,9
2650362253,443,3232270633,55300,6,12033,15360,13781.500000,0.060000,45.740002,15.824000,82689,9
232899692,443,3232270675,56086,6,13312,15360,13867.000000,0.100000,14.480000,7.192000,83202,7
2650362253,80,3232270633,56965,6,13312,63488,22357.333984,7.880000,84.639999,43.079998,134144,9
232899427,443,3232270778,58226,6,10753,15360,13568.166992,6.360000,95.019997,33.132000,81409,8
592724801,8883,3232270668,38110,6,13312,49152,19626.666016,6.120000,104.480003,39.599998,117760,7
2650362253,80,3232270633,56987,6,13312,63488,22357.333984,7.460000,52.860001,26.976000,134144,9
2650362253,443,3232270633,55337,6,12033,15360,13781.500000,6.500000,54.419998,19.612000,82689,9
2650362253,80,3232270633,56990,6,13312,63488,22357.333984,0.100000,31.080000,15.144000,134144,9
2650362253,443,3232270633,55340,6,12033,15360,13781.500000,0.080000,62.700001,25.891998,82689,9
2650362253,80,3232270633,56993,6,13312,63488,22357.333984,0.180000,51.599998,22.431999,134144,9
2650362253,443,3232270633,55343,6,12033,15360,13781.500000,0.100000,44.959999,18.296000,82689,9
232899692,443,3232270842,33234,6,769,15360,11562.833008,0.100000,24.200001,11.816000,69377,7
2650362253,80,3232270633,57012,6,13312,63488,22357.333984,6.240000,85.320000,32.327999,134144,9
2650362253,443,3232270633,55363,6,12033,15360,13781.500000,6.760000,81.760002,32.632000,82689,9
1834981442,443,3232270633,39685,6,13312,15360,14422.000000,32.419998,266.500000,96.827995,86532,9
2650362253,80,3232270633,57028,6,13312,63488,22357.333984,6.480000,27.480000,15.188000,134144,9
2650362253,443,3232270633,55378,6,12033,15360,13781.500000,0.120000,54.540001,23.136000,82689,9
2650362253,80,3232270633,57031,6,13312,63488,22357.333984,6.840000,44.639999,24.656000,134144,9
2650362253,443,3232270633,55381,6,12033,15360,13781.500000,6.340000,93.580002,29.384001,82689,9
2650362253,80,3232270633,57034,6,13312,63488,22357.333984,0.080000,34.119999,14.812000,134144,9
2650362253,443,3232270633,55384,6,12033,15360,13781.500000,0.300000,81.120003,26.840000,82689,9
2650362253,80,3232270633,57037,6,13312,63488,22357.333984,6.240000,27.080000,16.532000,134144,9
2650362253,443,3232270633,55387,6,12033,15360,13781.500000,0.080000,37.400002,14.304000,82689,9
2650362253,80,3232270633,57040,6,13312,63488,22357.333984,6.640000,56.580002,23.203999,134144,9
2650362253,443,3232270633,55390,6,12033,15360,13781.500000,6.180000,39.680000,17.612000,82689,9
2650362253,80,3232270633,57043,6,13312,63488,22357.333984,6.200000,19.760000,12.176000,134144,9
2650362253,443,3232270633,55393,6,12033,15360,13781.500000,0.100000,76.760002,29.340002,82689,9
2650362253,80,3232270633,57046,6,13312,63488,22357.333984,0.460000,52.080002,19.700001,134144,9
2650362253,443,3232270633,55396,6,12033,15360,13781.500000,0.160000,58.020000,23.312000,82689,9
2650362253,80,3232270633,57049,6,13312,63488,22357.333984,6.320000,16.440001,10.976000,134144,9
2650362253,443,3232270633,55399,6,12033,15360,13781.500000,0.100000,57.139999,24.559999,82689,9
2650362253,80,3232270633,57052,6,13312,63488,22357.333984,6.500000,25.580000,15.816000,134144,9
2650362253,443,3232270633,55402,6,12033,15360,13781.500000,0.100000,37.860001,15.256000,82689,9
2650362253,80,3232270633,57055,6,13312,63488,22357.333984,6.200000,52.919998,18.507999,134144,9
2650362253,443,3232270633,55405,6,12033,15360,13781.500000,0.100000,48.639999,20.728001,82689,9
2650362253,80,3232270633,57058,6,13312,63488,22357.333984,7.060000,35.200001,17.091999,134144,9
2650362253,443,3232270633,55408,6,12033,15360,13781.500000,0.080000,64.900002,30.584000,82689,9
2650362253,80,3232270633,57061,6,13312,63488,22357.333984,0.260000,45.299999,23.763998,134144,9
2650362253,443,3232270633,55411,6,12033,15360,13781.500000,6.160000,55.080002,23.712000,82689,9
2650362253,80,3232270633,57064,6,13312,63488,22357.333984,6.580000,45.299999,21.400000,134144,9
2650362253,443,3232270633,55414,6,12033,15360,13781.500000,6.200000,56.860001,22.784000,82689,9
2650362253,80,3232270633,57068,6,13312,63488,22357.333984,6.220000,39.599998,15.784000,134144,9
2650362253,443,3232270633,55418,6,12033,15360,13781.500000,6.180000,39.520000,24.211998,82689,9
2650362253,80,3232270633,57071,6,13312,63488,22357.333984,0.540000,46.619999,20.011999,134144,9
2650362253,443,3232270633,55421,6,12033,15360,13781.500000,6.280000,62.820000,26.672001,82689,9
2650362253,80,3232270633,57074,6,13312,63488,22357.333984,6.420000,33.580002,16.024000,134144,9
2650362253,443,3232270633,55424,6,12033,15360,13781.500000,6.460000,53.360001,25.832001,82689,9
2650362253,80,3232270633,57077,6,13312,63488,22357.333984,0.080000,47.299999,23.316002,134144,9
2650362253,443,3232270633,55427,6,12033,15360,13781.500000,6.300000,58.180000,19.604000,82689,9
2650362253,80,3232270633,57080,6,13312,63488,22357.333984,0.080000,34.259998,20.128000,134144,9
2650362253,443,3232270633,55430,6,12033,15360,13781.500000,0.080000,40.299999,16.056000,82689,9
232899427,443,3232270778,58228,6,12034,26368,15275.000000,0.160000,14.720000,5.576000,91650,8
2650362253,80,3232270633,57092,6,13312,63488,22357.333984,6.740000,65.879997,22.003998,134144,9
918253606,443,3232270662,61317,6,11776,56576,22698.833984,6.220000,90.279999,32.472000,136193,9
2650362253,443,3232270633,55442,6,12033,15360,13781.500000,0.320000,71.519997,31.123999,82689,9
2650362253,80,3232270633,57095,6,13312,63488,22357.333984,0.100000,44.720001,19.992001,134144,9
2650362253,443,3232270633,55445,6,12033,15360,13781.500000,6.260000,64.440002,24.723999,82689,9
2650362253,80,3232270633,57098,6,13312,63488,22357.333984,0.240000,32.180000,15.504000,134144,9
2650362253,443,3232270633,55448,6,12033,15360,13781.500000,6.500000,29.840000,15.368000,82689,9
918248550,443,3232270764,33260,6,4609,15360,12202.833008,0.080000,40.700001,16.299999,73217,7
1834981442,443,3232270633,39808,6,13312,15360,13867.000000,6.020000,28.900000,12.644000,83202,7
232897983,443,3232270764,52468,6,13312,13312,13312.000000,0.080000,7.860000,5.512000,79872,6
232897904,443,3232270764,44420,6,13312,13312,13312.000000,0.140000,72.139999,24.763998,79872,6
232897983,443,3232270764,52448,6,13312,13312,13312.000000,0.100000,45.779999,18.104000,79872,6
232897983,443,3232270764,52462,6,13312,13312,13312.000000,0.100000,7.260000,5.292000,79872,6
232897983,443,3232270764,52452,6,13312,13312,13312.000000,0.080000,12.460000,6.264000,79872,6
232897983,443,3232270764,52454,6,13312,13312,13312.000000,6.000000,1598.619995,327.988007,79872,6
232897983,443,3232270764,52472,6,13312,13312,13312.000000,0.140000,56.660000,15.476000,79872,6
232897983,443,3232270764,52450,6,13312,13312,13312.000000,0.080000,2551.100098,936.255981,79872,6
232897983,443,3232270764,52464,6,13312,13312,13312.000000,0.120000,4648.720215,951.783997,79872,6
232897983,443,3232270764,52456,6,13312,27906,15744.333008,6.620000,4802.660156,1829.895874,94466,7
232897983,443,3232270764,52466,6,13312,51205,25003.500000,0.080000,11841.519531,3674.139893,150021,7
232897983,443,3232270764,52470,6,13312,51205,25003.500000,6.180000,11856.540039,4276.804199,150021,7
2650362253,80,3232270633,57165,6,13312,63488,22357.333984,0.300000,50.919998,24.927999,134144,9
2650362253,443,3232270633,55515,6,12033,15360,13781.500000,0.140000,98.660004,40.628002,82689,9
2650362253,80,3232270633,57168,6,13312,63488,22357.333984,0.200000,34.040001,16.148001,134144,9
2650362253,443,3232270633,55518,6,12033,15360,13781.500000,6.520000,63.820000,24.224001,82689,9
885851845,443,3232270678,51714,6,13312,31745,16725.500000,0.120000,31.240000,14.032000,100353,7
2650362253,80,3232270633,57171,6,13312,63488,22357.333984,0.100000,63.939999,25.056000,134144,9
2650362253,443,3232270633,55521,6,12033,15360,13781.500000,0.360000,77.559998,27.219999,82689,9
2650362253,80,3232270633,57174,6,13312,63488,22357.333984,0.520000,47.340000,24.488001,134144,9
2650362253,443,3232270633,55524,6,12033,15360,13781.500000,6.140000,66.720001,28.236002,82689,9
584749847,443,3232270784,51725,6,11776,38656,22229.333984,0.140000,45.840000,23.571999,133376,10
2650362253,80,3232270633,57177,6,13312,63488,22357.333984,0.100000,31.500000,17.016001,134144,9
2650362253,443,3232270633,55527,6,12033,15360,13781.500000,6.380000,31.480000,16.600000,82689,9
2650362253,80,3232270633,57180,6,13312,63488,22357.333984,0.440000,51.139999,20.520000,134144,9
2650362253,443,3232270633,55530,6,12033,15360,13781.500000,6.160000,45.520000,20.719999,82689,9
2650362253,80,3232270633,57183,6,13312,63488,22357.333984,6.140000,40.180000,14.820000,134144,9
2650362253,443,3232270633,55533,6,12033,15360,13781.500000,0.280000,62.599998,26.900000,82689,9
2650362253,80,3232270633,57186,6,13312,63488,22357.333984,0.080000,44.380001,20.459999,134144,9
2650362253,443,3232270633,55536,6,12033,15360,13781.500000,5.980000,66.919998,26.304001,82689,9
2650362253,80,3232270633,57189,6,13312,63488,22357.333984,0.280000,20.219999,10.836000,134144,9
2650362253,443,3232270633,55539,6,12033,15360,13781.500000,0.440000,51.980000,22.360001,82689,9
3232270650,55443,3232270842,48728,6,4613,47360,22187.833984,6.500000,20.100000,13.528000,133127,9
2650362253,80,3232270633,57192,6,13312,63488,22357.333984,6.200000,20.480000,12.704000,134144,9
2650362253,443,3232270633,55542,6,12033,15360,13781.500000,0.220000,56.700001,23.408001,82689,9
2650362253,80,3232270633,57196,6,13312,63488,22357.333984,6.420000,27.840000,16.520000,134144,9
2650362253,443,3232270633,55546,6,12033,15360,13781.500000,6.480000,36.040001,20.543999,82689,9
232897845,80,3232270675,57724,6,13312,61952,22101.333984,6.660000,54.560001,19.340000,132608,8
874756064,8443,3232270819,50974,6,13312,15360,14208.333008,6.980000,82.059998,35.391998,85250,8
2650362253,80,3232270633,57199,6,13312,63488,22357.333984,6.620000,67.919998,34.228001,134144,9
2650362253,80,3232270633,57214,6,13312,63488,22357.333984,5.980000,54.840000,29.472000,134144,9
2650362253,443,3232270633,55564,6,12033,15360,13781.500000,0.100000,73.580002,33.848000,82689,9
2650362253,80,3232270633,57236,6,13312,63488,22357.333984,6.260000,29.620001,17.455999,134144,9
2650362253,443,3232270633,55586,6,12033,15360,13781.500000,7.260000,56.759998,23.923998,82689,9
1834981542,443,3232270633,48421,6,12033,15360,13440.166992,6.500000,47.119999,19.756001,80641,7
2650362253,80,3232270633,57239,6,13312,63488,22357.333984,9.400000,40.340000,22.096001,134144,9
2650362253,80,3232270633,57254,6,13312,63488,27093.500000,6.540000,47.799999,22.771999,162561,10
2650362253,443,3232270633,55604,6,12033,15360,13781.500000,0.080000,60.779999,26.400000,82689,9
2650362253,80,3232270633,57257,6,13312,63488,22357.333984,6.580000,72.540001,25.120001,134144,9
2650362253,443,3232270633,55607,6,12033,15360,13781.500000,0.340000,43.220001,20.024000,82689,9
2650362253,80,3232270633,57260,6,13312,63488,22357.333984,0.300000,77.400002,37.743999,134144,9
1834981442,443,3232270633,39933,6,13312,15360,14208.333008,6.120000,81.779999,36.032001,85250,8
2650362253,443,3232270633,55611,6,12033,15360,13781.500000,6.120000,86.779999,35.483997,82689,9
2650362253,443,3232270633,55628,6,13312,15360,13952.000000,0.100000,21.379999,8.252000,83712,10
2650362253,80,3232270633,57281,6,13312,63488,22357.333984,6.480000,76.639999,30.259998,134144,9
2650362253,443,3232270633,55631,6,12033,15360,13781.500000,7.220000,60.419998,30.908001,82689,9
3232270639,52700,3232270650,55443,6,11776,21248,14122.666992,6.020000,281053.968750,56228.531250,84736,9
3232270639,52752,3232270650,55443,6,13312,51200,20309.333984,0.320000,82.300003,26.980000,121856,8
2650362253,80,3232270633,57284,6,13312,63488,22357.333984,0.100000,83.080002,33.020000,134144,9
2650362253,443,3232270633,55634,6,12033,15360,13781.500000,6.160000,79.120003,29.683998,82689,9
2650362253,80,3232270633,57287,6,13312,63488,22357.333984,6.060000,35.060001,17.452000,134144,9
2650362253,443,3232270633,55637,6,12033,15360,13781.500000,6.420000,45.820000,25.920000,82689,9
2650362253,80,3232270633,57290,6,13312,63488,22357.333984,6.120000,37.419998,18.700001,134144,9
262253588,443,3232270842,42080,6,13312,59137,21290.833984,0.100000,61.860001,22.712000,127745,7
2650362253,443,3232270633,55640,6,12033,15360,13781.500000,0.460000,91.220001,32.919998,82689,9
2919234123,443,3232270723,34027,6,11776,56325,44504.667969,1.520000,13.520000,7.424000,267028,9
3232270639,52756,3232270650,55443,6,13312,51200,21078.166016,0.080000,67.860001,20.296000,126469,9
2650362253,80,3232270633,57308,6,13312,63488,22357.333984,6.320000,39.419998,18.228001,134144,9
2650362253,443,3232270633,55658,6,12033,15360,13781.500000,6.500000,121.320000,48.743996,82689,9
2650362253,80,3232270633,57311,6,13312,63488,22357.333984,6.700000,59.939999,28.480000,134144,9
2650362253,443,3232270633,55661,6,12033,15360,13781.500000,6.560000,65.480003,24.799999,82689,9
2650362253,80,3232270633,57314,6,13312,63488,22357.333984,6.300000,25.059999,16.348000,134144,9
2650362253,443,3232270633,55664,6,12033,15360,13781.500000,6.360000,46.400002,22.431999,82689,9
2650362253,80,3232270633,57317,6,13312,63488,22357.333984,0.400000,26.799999,15.636000,134144,9
2650362253,443,3232270633,55667,6,12033,15360,13781.500000,0.100000,39.360001,20.612000,82689,9
2650362253,80,3232270633,57320,6,13312,63488,22357.333984,0.080000,47.660000,24.048000,134144,9
2650362253,443,3232270633,55670,6,12033,15360,13781.500000,0.080000,57.360001,26.316002,82689,9
2650362253,80,3232270633,57323,6,13312,63488,22357.333984,0.100000,72.919998,26.836000,134144,9
2650362253,443,3232270633,55673,6,12033,15360,13781.500000,0.080000,34.340000,16.332001,82689,9
873946092,443,3232270778,54232,6,13312,31745,16725.500000,6.100000,13.060000,7.892000,100353,7
2650362253,80,3232270633,57327,6,13312,63488,22357.333984,0.100000,53.139999,22.868002,134144,9
2650362253,443,3232270633,55677,6,12033,15360,13781.500000,6.200000,63.799999,28.116001,82689,9
3232270639,52761,3232270650,55443,6,13312,51200,20309.333984,6.340000,32.779999,13.432000,121856,8
2650362253,80,3232270633,57330,6,13312,63488,22357.333984,6.380000,51.400002,28.063999,134144,9
2650362253,443,3232270633,55680,6,12033,15360,13781.500000,0.060000,129.720001,42.803997,82689,9
2650362253,80,3232270633,57333,6,13312,63488,22357.333984,6.620000,45.099998,19.559999,134144,9
921084732,443,3232270678,58510,6,10753,15360,13568.166992,0.100000,87.959999,24.780001,81409,8
2650362253,443,3232270633,55683,6,12033,15360,13781.500000,6.560000,82.800003,30.948002,82689,9
2650362253,80,3232270633,57348,6,13312,63488,22357.333984,6.240000,26.719999,15.432000,134144,9
2650362253,443,3232270633,55698,6,12033,15360,13781.500000,0.080000,33.619999,18.308001,82689,9
2650362253,80,3232270633,57353,6,13312,63488,22357.333984,6.240000,25.860001,14.552000,134144,9
2650362253,443,3232270633,55703,6,12033,15360,13781.500000,0.060000,78.400002,33.000000,82689,9
2650362253,80,3232270633,57361,6,13312,63488,22357.333984,0.220000,51.639999,22.016001,134144,9
2650362253,443,3232270633,55711,6,12033,15360,13781.500000,0.340000,45.959999,21.368000,82689,9
2650362253,80,3232270633,57364,6,13312,63488,22357.333984,0.340000,38.480000,14.444000,134144,9
1834981542,443,3232270633,48547,6,12033,15360,14464.166992,6.480000,413.160004,162.112000,86785,8
2650362253,443,3232270633,55714,6,12033,15360,13781.500000,6.500000,55.900002,20.360001,82689,9
2650362253,443,3232270633,55736,6,12033,15360,13781.500000,0.080000,69.580002,28.784000,82689,9
1834981442,443,3232270633,40058,6,13312,15360,14208.333008,6.180000,21.139999,9.444000,85250,8
2650362253,443,3232270633,55755,6,12033,15360,13440.166992,6.440000,58.240002,24.259998,80641,9
2650362253,80,3232270633,57408,6,13312,63488,22357.333984,6.480000,52.980000,23.048000,134144,9
2650362253,443,3232270633,55758,6,12033,15360,13781.500000,0.100000,45.540001,18.576000,82689,9
2650362253,80,3232270633,57411,6,13312,63488,22357.333984,6.300000,38.779999,21.431999,134144,9
2650362253,443,3232270633,55761,6,12033,15360,13781.500000,6.460000,60.599998,21.636002,82689,9
2650362253,80,3232270633,57414,6,13312,63488,22357.333984,6.260000,26.799999,14.516000,134144,9
2650362253,443,3232270633,55764,6,12033,15360,13781.500000,6.340000,33.560001,14.480000,82689,9
2650362253,80,3232270633,57417,6,13312,63488,22357.333984,0.100000,32.720001,18.576000,134144,9
2650362253,443,3232270633,55767,6,12033,15360,13781.500000,6.020000,83.480003,36.268002,82689,9
875292917,8883,3232270668,40615,6,13312,49152,20650.666016,6.160000,254.259995,78.647995,123904,9
2650362253,80,3232270633,57435,6,13312,63488,22357.333984,6.180000,37.580002,21.252001,134144,9
2650362253,443,3232270633,55785,6,12033,15360,13781.500000,0.420000,68.019997,30.828001,82689,9
2650362253,80,3232270633,57438,6,13312,63488,22357.333984,6.280000,29.680000,16.511999,134144,9
2650362253,443,3232270633,55788,6,12033,15360,13781.500000,0.180000,52.980000,22.087999,82689,9
2650362253,80,3232270633,57441,6,13312,63488,22357.333984,6.320000,42.439999,15.324000,134144,9
2650362253,443,3232270633,55791,6,12033,15360,13781.500000,6.220000,50.740002,21.971998,82689,9
2650362253,80,3232270633,57444,6,13312,63488,22357.333984,6.220000,31.400000,17.976000,134144,9
2650362253,443,3232270633,55794,6,12033,15360,13781.500000,6.380000,45.779999,19.535999,82689,9
2650362253,80,3232270633,57447,6,13312,63488,22357.333984,0.340000,42.680000,20.888000,134144,9
2650362253,443,3232270633,55797,6,12033,15360,13781.500000,6.400000,41.619999,20.688000,82689,9
2650362253,80,3232270633,57450,6,13312,63488,22357.333984,6.580000,33.779999,17.756001,134144,9
2650362253,443,3232270633,55800,6,12033,15360,13781.500000,6.060000,38.099998,19.827999,82689,9
2650362253,80,3232270633,57453,6,13312,63488,22357.333984,0.500000,39.759998,19.955999,134144,9
2650362253,443,3232270633,55803,6,12033,15360,13781.500000,0.300000,53.119999,25.331999,82689,9
2650362253,80,3232270633,57457,6,13312,63488,22357.333984,6.240000,58.139999,27.712000,134144,9
2650362253,443,3232270633,55807,6,12033,15360,13781.500000,6.600000,64.379997,30.695999,82689,9
232899432,443,3232270678,40032,6,10753,15360,13568.166992,6.260000,85.080002,41.076000,81409,8
2650362253,443,3232270633,55822,6,13312,15360,13952.000000,6.340000,22.020000,10.132000,83712,10
2650362253,80,3232270633,57477,6,13312,63488,22357.333984,0.100000,62.119999,22.436001,134144,9
2650362253,443,3232270633,55827,6,12033,15360,13781.500000,0.100000,34.459999,20.260000,82689,9
885823535,443,3232270675,54106,6,13312,15360,13867.000000,6.200000,30.459999,13.348000,83202,7
2650362253,80,3232270633,57385,6,13312,43777,19072.166016,4.200000,92233718306963456.000000,18446744949882880.000000,114433,10
2650362253,80,3232270633,57500,6,13312,63488,22357.333984,6.220000,27.379999,18.980000,134144,9
2650362253,443,3232270633,55850,6,12033,15360,13781.500000,6.140000,42.119999,19.500000,82689,9
2650362253,80,3232270633,57503,6,13312,63488,22357.333984,0.240000,26.299999,14.264000,134144,9
2650362253,443,3232270633,55853,6,12033,15360,13781.500000,6.140000,21.219999,15.076000,82689,9
2650362253,80,3232270633,57506,6,13312,63488,22357.333984,0.240000,25.580000,12.952000,134144,9
2650362253,443,3232270633,55856,6,12033,15360,13781.500000,0.080000,43.720001,20.420000,82689,9
2650362253,80,3232270633,57509,6,13312,63488,22357.333984,0.220000,54.919998,27.552000,134144,9
2650362253,443,3232270633,55859,6,12033,15360,13781.500000,6.260000,50.779999,23.491999,82689,9
1834981442,443,3232270633,40183,6,13312,15360,14208.333008,0.100000,304.339996,77.252007,85250,7
2650362253,80,3232270633,57529,6,13312,43777,18730.833984,6.600000,100.360001,35.660000,112385,10
2650362253,443,3232270633,55879,6,12033,15360,13781.500000,0.240000,103.320000,44.416000,82689,9
2650362253,80,3232270633,57532,6,13312,63488,22357.333984,6.420000,18.959999,10.932000,134144,9
2650362253,443,3232270633,55882,6,12033,15360,13781.500000,6.280000,40.520000,14.864000,82689,9
2650362253,80,3232270633,57535,6,13312,63488,22357.333984,6.480000,20.820000,12.000000,134144,9
2650362253,443,3232270633,55885,6,12033,15360,13781.500000,6.100000,38.660000,19.903999,82689,9
2650362253,80,3232270633,57538,6,13312,63488,22357.333984,0.240000,25.240000,11.656000,134144,9
2650362253,443,3232270633,55888,6,12033,15360,13781.500000,0.260000,25.500000,13.408000,82689,9
2650362253,80,3232270633,57541,6,13312,63488,22357.333984,7.200000,60.680000,25.200001,134144,9
2650362253,443,3232270633,55891,6,12033,15360,13781.500000,0.400000,33.639999,16.299999,82689,9
2650362253,80,3232270633,57544,6,13312,63488,22357.333984,0.520000,31.820000,14.764000,134144,9
2650362253,443,3232270633,55894,6,12033,15360,13781.500000,6.280000,44.520000,19.580000,82689,9
2650362253,80,3232270633,57547,6,13312,63488,22357.333984,0.120000,31.879999,19.143999,134144,9
2650362253,443,3232270633,55897,6,12033,15360,13781.500000,6.200000,28.420000,16.924000,82689,9
886646668,80,3232270740,34432,6,11776,41472,17578.666016,0.100000,13.840000,5.312000,105472,7
2650362253,80,3232270633,57550,6,13312,63488,22357.333984,9.720000,43.860001,20.379999,134144,9
885992558,80,3232270764,41314,6,13312,13312,13312.000000,45.320000,95767.039062,19233.378906,79872,11
2650362253,443,3232270633,55900,6,12033,15360,13781.500000,6.300000,53.480000,21.548000,82689,9
2650362253,80,3232270633,57553,6,13312,63488,22357.333984,6.340000,36.680000,16.448000,134144,9
2650362253,443,3232270633,55903,6,12033,15360,13781.500000,6.740000,45.680000,21.612000,82689,9
918253606,443,3232270623,50852,6,11776,33537,21333.500000,6.580000,95.400002,30.948002,128001,10
2650362253,80,3232270633,57556,6,13312,63488,22357.333984,0.100000,63.740002,25.743999,134144,9
2650362253,443,3232270633,55906,6,12033,15360,13781.500000,6.340000,47.500000,24.544001,82689,9
2650362253,80,3232270633,57559,6,13312,63488,22357.333984,6.320000,15.900000,10.812000,134144,9
2650362253,443,3232270633,55909,6,12033,15360,13781.500000,6.800000,42.779999,19.059999,82689,9
2650362253,80,3232270633,57562,6,13312,63488,22357.333984,6.540000,31.360001,18.228001,134144,9
2650362253,443,3232270633,55912,6,12033,15360,13781.500000,6.420000,26.660000,14.344000,82689,9
2650362253,80,3232270633,57565,6,13312,63488,22357.333984,0.080000,20.780001,11.924000,134144,9
2650362253,443,3232270633,55915,6,12033,15360,13781.500000,0.280000,39.400002,20.224001,82689,9
63999188,443,3232270764,44516,6,13312,63232,21973.333984,6.240000,12.980000,8.212000,131840,7
2650362253,80,3232270633,57577,6,13312,63488,22357.333984,6.220000,44.480000,21.276001,134144,9
2650362253,443,3232270633,55927,6,12033,15360,13781.500000,6.260000,41.380001,18.784000,82689,9
2650362253,80,3232270633,57580,6,13312,63488,22357.333984,0.100000,27.180000,17.056000,134144,9
2650362253,443,3232270633,55930,6,12033,15360,13781.500000,6.340000,57.580002,26.143999,82689,9
2650362253,80,3232270633,57593,6,13312,63488,22357.333984,0.260000,44.939999,24.563999,134144,9
2650362253,443,3232270633,55943,6,12033,15360,13781.500000,5.460000,70.820000,34.371998,82689,9
2650362253,80,3232270633,57596,6,13312,63488,22357.333984,6.180000,53.560001,22.240000,134144,9
910484841,8883,3232270668,33596,6,13312,30976,19200.000000,45.580002,11082.280273,3447.419922,115200,8
315109725,443,3232270670,51083,6,13312,63744,22058.666016,0.100000,55.599998,23.719999,132352,7
2650362253,443,3232270633,55946,6,12033,15360,13781.500000,6.560000,68.199997,30.228001,82689,9
2650362253,443,3232270633,55968,6,12033,15360,13781.500000,0.100000,66.580002,19.732000,82689,9
2650362253,80,3232270633,57621,6,13312,63488,22357.333984,0.080000,43.279999,21.320000,134144,9
2650362253,443,3232270633,55971,6,12033,15360,13781.500000,0.360000,38.959999,17.351999,82689,9
2650362253,80,3232270633,57624,6,13312,63488,22357.333984,0.220000,25.799999,11.712000,134144,9
2650362253,443,3232270633,55974,6,12033,15360,13781.500000,6.000000,46.900002,22.612000,82689,9
2650362253,80,3232270633,57627,6,13312,63488,22357.333984,6.460000,29.760000,15.156000,134144,9
2650362253,443,3232270633,55977,6,12033,15360,13781.500000,0.100000,71.980003,20.856001,82689,9
2650362253,80,3232270633,57630,6,13312,63488,22357.333984,6.380000,31.799999,16.007999,134144,9
2650362253,443,3232270633,55980,6,12033,15360,13781.500000,0.240000,46.299999,19.156000,82689,9
2650362253,80,3232270633,57633,6,13312,63488,22357.333984,6.480000,63.200001,31.091999,134144,9
2650362253,443,3232270633,55983,6,12033,15360,13781.500000,0.100000,74.699997,30.448000,82689,9
1834981442,443,3232270633,40307,6,13312,15360,14208.333008,0.640000,97.980003,35.127998,85250,8
2650362253,443,3232270633,55999,6,13312,15360,13952.000000,0.100000,16.200001,7.392000,83712,10
2650362253,80,3232270633,57653,6,13312,63488,22357.333984,6.420000,67.120003,32.688000,134144,9
2650362253,443,3232270633,56003,6,12033,15360,13781.500000,6.380000,77.040001,36.812000,82689,9
753662837,8443,3232270819,36627,6,13312,15360,14208.333008,0.600000,58.279999,20.916000,85250,8
