src_ip_u32,src_port,dst_ip_u32,dst_port,proto,len_min,len_max,mean_len,iat_min_us,iat_max_us,mean_iat_us,total_len,flag_bits_sum
3232235813,4444,3232235969,49175,6,11776,56325,27137.666016,5.960000,27.860001,10.904000,162826,8
3232235969,49176,3232235971,5357,6,1281,13312,8790.000000,6.560000,18.600000,10.048000,52740,9
3232235855,7678,3232235971,57938,6,11776,56325,26923.500000,5.940000,11.980000,9.024000,161541,8
3232235855,7678,3232235971,57939,6,11776,59904,27734.166016,5.860000,11.800000,8.048000,166405,8
3232235855,9197,3232235971,57940,6,11776,56325,26667.500000,5.820000,7.500000,6.268000,160005,8
3232235855,9197,3232235971,57941,6,11776,58368,27478.166016,5.720000,12.460000,7.880000,164869,8
3232235855,9197,3232235971,57942,6,11776,56325,25088.833984,7.020000,12.520000,9.748000,150533,8
3232235855,9197,3232235971,57943,6,11776,56325,25088.833984,8.540000,11.060000,9.788000,150533,8
3232235855,9197,3232235971,57944,6,11776,46081,23381.500000,5.960000,20.059999,11.980000,140289,9
3232235855,9197,3232235971,57945,6,11776,44032,22997.666016,10.220000,26.459999,15.200000,137986,9
3232235855,9197,3232235971,57946,6,11776,56325,20310.333984,5.820000,7.100000,6.224000,121862,8
3232235855,9197,3232235971,57947,6,11776,45057,19456.333984,5.720000,18.559999,8.556000,116738,9
3232235855,9197,3232235971,57948,6,11776,63232,28288.833984,5.700000,11.000000,7.488000,169733,8
3232235855,9197,3232235971,57949,6,11776,61952,28075.500000,0.280000,15.500000,7.192000,168453,8
3232235777,49152,3232235971,57950,6,1796,59136,18518.000000,5.780000,14.920000,8.232000,111108,9
3232235855,9197,3232235971,57951,6,11776,56325,26667.500000,8.240000,12.660000,10.600000,160005,8
3232235855,9197,3232235971,57952,6,11776,58368,27478.166016,5.960000,22.620001,13.088000,164869,8
3232235855,9197,3232235971,57953,6,11776,56325,25088.833984,6.100000,17.500000,11.724000,150533,8
3232235855,9197,3232235971,57954,6,11776,56325,25088.833984,5.940000,23.360001,12.952000,150533,8
3232235855,9197,3232235971,57955,6,11776,46081,23381.500000,5.840000,23.660000,9.856000,140289,9
3232235855,9197,3232235971,57956,6,11776,44032,22997.666016,5.880000,9.340000,6.720000,137986,9
3232235855,9197,3232235971,57957,6,11776,56325,20310.333984,8.860000,35.139999,15.916000,121862,8
3232235855,9197,3232235971,57958,6,11776,45057,19456.333984,10.820000,25.760000,14.420000,116738,9
3232235855,9197,3232235971,57959,6,11776,63232,28288.833984,6.200000,8.360000,7.080000,169733,8
3232235855,9197,3232235971,57960,6,11776,61952,28075.500000,5.820000,23.139999,9.392000,168453,8
3232235777,41952,3232235971,57961,6,11776,56832,20181.333984,9.560000,39.560001,17.016001,121088,9
3232235777,41952,3232235971,57962,6,11776,56832,20181.333984,5.980000,29.980000,14.480000,121088,9
3232235777,41952,3232235971,57963,6,2561,14080,11136.166992,5.740000,45.380001,15.028000,66817,9
3232235813,8080,3232235969,49177,6,11776,13312,12544.000000,7.800000,16.520000,11.220000,75264,9
3232235809,40977,3232235969,445,6,13312,46848,21760.000000,5.840000,17.639999,8.312000,130560,9
3232235809,36379,3232235969,135,6,13312,31744,19626.666016,5.200000,6.220000,5.836000,117760,9
3232235809,34753,3232235969,445,6,13312,46848,21760.000000,5.900000,11.160000,7.768000,130560,9
3232235809,39773,3232235969,445,6,13312,46848,21760.000000,5.740000,6.080000,5.876000,130560,9
3232235809,39415,3232235969,445,6,13312,56325,33964.332031,5.740000,655.359985,136.095993,203786,8
3232235809,37635,3232235969,445,6,13312,56325,33964.332031,5.800000,649.940002,135.259995,203786,8
3232235809,43573,3232235969,445,6,13312,56325,33964.332031,5.780000,650.059998,135.107986,203786,8
3232235809,41439,3232235969,445,6,13312,56325,33964.332031,5.860000,643.780029,134.067993,203786,8
3232235809,46797,3232235969,445,6,13312,56325,33964.332031,5.860000,651.419983,135.320007,203786,8
3232235809,36545,3232235969,445,6,13312,56325,33964.332031,5.780000,647.599976,134.484009,203786,8
3232235809,43135,3232235969,445,6,13312,56325,33964.332031,6.120000,647.119995,135.884003,203786,8
3232235809,42389,3232235969,445,6,13312,56325,33964.332031,5.900000,647.239990,134.435989,203786,8
3232235809,43655,3232235969,445,6,13312,56325,33964.332031,5.900000,661.280029,137.279999,203786,8
3232235809,46173,3232235969,445,6,13312,56325,33964.332031,5.900000,669.039978,138.779999,203786,8
3232235809,42121,3232235969,445,6,13312,56325,33964.332031,5.860000,674.539978,140.468002,203786,8
3232235809,34629,3232235969,445,6,13312,56325,33964.332031,5.860000,666.640015,138.584000,203786,8
3232235809,37377,3232235969,445,6,13312,56325,33964.332031,6.060000,589.239990,123.379997,203786,8
3232235809,38875,3232235969,445,6,13312,56325,33964.332031,5.840000,596.520020,125.856003,203786,8
3232235809,39131,3232235969,445,6,13312,56325,33964.332031,8.880000,568.940002,121.927994,203786,8
3232235809,36045,3232235969,445,6,13312,56325,33964.332031,9.200000,581.260010,124.847992,203786,8
3232235809,46083,3232235969,445,6,13312,56325,33964.332031,7.800000,559.900024,121.459999,203786,8
3232235809,44499,3232235969,445,6,13312,56325,33964.332031,7.180000,601.880005,126.884003,203786,8
3232235809,4444,3232235969,49178,6,11776,56325,27137.666016,5.820000,19.600000,12.032000,162826,8
3232235956,34612,3339670294,43,6,13312,35589,18347.500000,0.100000,11.500000,6.876000,110085,8
3232235956,34614,3339670294,43,6,13312,35589,18347.500000,10.740000,24.660000,14.684000,110085,8
3232235956,34622,3339670294,43,6,13312,35589,18347.500000,7.360000,22.500000,11.944000,110085,8
3232235956,34624,3339670294,43,6,13312,35589,18347.500000,1.220000,14.360000,9.788000,110085,8
3232235956,34628,3339670294,43,6,13312,35589,18347.500000,6.100000,85.160004,24.808001,110085,8
3232235956,34630,3339670294,43,6,13312,35589,18347.500000,5.860000,37.020000,12.708000,110085,8
3232235956,34634,3339670294,43,6,13312,35589,18347.500000,5.980000,7.680000,6.944000,110085,8
3232235956,34636,3339670294,43,6,13312,35589,18347.500000,6.060000,11.480000,7.588000,110085,8
3232235956,34648,3339670294,43,6,13312,35589,18347.500000,5.960000,12.080000,8.328000,110085,8
3232235956,34680,3339670294,43,6,13312,35589,18347.500000,7.060000,25.780001,13.620000,110085,8
3232235956,34684,3339670294,43,6,13312,35589,18347.500000,10.980000,20.559999,15.268000,110085,8
3232235956,34686,3339670294,43,6,13312,35589,18347.500000,5.960000,13.700000,9.536000,110085,8
3232235956,34690,3339670294,43,6,13312,35589,18347.500000,5.860000,13.140000,7.540000,110085,8
3232235956,34692,3339670294,43,6,13312,35589,18347.500000,5.880000,11.860000,7.336000,110085,8
3232235956,34696,3339670294,43,6,13312,35589,18347.500000,5.960000,13.100000,8.884000,110085,8
3232235956,34698,3339670294,43,6,13312,35589,18347.500000,10.820000,15.900000,12.172000,110085,8
3232235956,34702,3339670294,43,6,13312,35589,18347.500000,8.320000,87.080002,28.608000,110085,8
3232235956,34704,3339670294,43,6,13312,35589,18347.500000,5.900000,12.040000,7.384000,110085,8
3232235956,34708,3339670294,43,6,13312,35589,18347.500000,6.800000,21.620001,12.592000,110085,8
3232235956,34710,3339670294,43,6,13312,35589,18347.500000,5.940000,50.900002,19.048000,110085,8
3232235956,34714,3339670294,43,6,13312,18688,15530.666992,7.640000,26.160000,14.152000,93184,9
3232235956,34718,3339670294,43,6,13312,18688,15530.666992,5.800000,19.559999,8.936000,93184,9
3232235956,34722,3339670294,43,6,13312,18688,15530.666992,5.860000,9.280000,6.940000,93184,9
3232235956,34774,3339670294,43,6,13312,18688,15530.666992,5.840000,6.800000,6.124000,93184,9
3232235956,34788,3339670294,43,6,13312,18688,15530.666992,5.860000,6.000000,5.904000,93184,9
3232235956,34792,3339670294,43,6,13312,18688,15530.666992,5.840000,10.960000,8.408000,93184,9
3221233723,43,3232235956,39058,6,13312,29698,17493.666016,5.860000,56.919998,20.488001,104962,9
3221233723,43,3232235956,39056,6,13312,29698,17493.666016,5.800000,58.619999,30.719999,104962,9
3221233723,43,3232235956,39054,6,13312,29698,17493.666016,9.400000,127.860001,43.467995,104962,9
3221233723,43,3232235956,39062,6,13312,29698,17493.666016,0.100000,58.959999,15.600000,104962,9
3221233723,43,3232235956,39066,6,13312,29698,17493.666016,9.140000,23.580000,14.284000,104962,9
3232235855,7678,3232235971,57973,6,11776,56325,26923.500000,5.840000,13.220000,10.368001,161541,8
3232235855,7678,3232235971,57974,6,11776,59904,27734.166016,7.520000,27.480000,13.384000,166405,8
3232235855,7678,3232235971,57975,6,11776,56325,26923.500000,7.380000,12.380000,9.964000,161541,8
3232235855,7678,3232235971,57976,6,11776,59904,27734.166016,6.640000,12.740000,8.408000,166405,8
3232235777,49152,3232235971,57977,6,1796,59136,18518.000000,0.100000,6.760000,4.868000,111108,9
3232235855,9197,3232235971,57978,6,11776,56325,26667.500000,0.100000,10.380000,6.436000,160005,8
3232235855,9197,3232235971,57979,6,11776,58368,27478.166016,9.220000,14.020000,12.104000,164869,8
3232235855,9197,3232235971,57980,6,11776,56325,25088.833984,5.800000,11.680000,7.508000,150533,8
3232235855,9197,3232235971,57981,6,11776,56325,25088.833984,6.640000,19.600000,12.356000,150533,8
3232235855,9197,3232235971,57982,6,11776,46081,23381.500000,5.840000,12.480000,7.872000,140289,9
3232235855,9197,3232235971,57983,6,11776,44032,22997.666016,0.220000,23.480000,13.284000,137986,9
3232235855,9197,3232235971,57984,6,11776,56325,26667.500000,5.820000,28.879999,14.872000,160005,8
3232235855,9197,3232235971,57985,6,11776,58368,27478.166016,6.160000,31.100000,15.480000,164869,8
3232235855,9197,3232235971,57986,6,11776,56325,20310.333984,5.700000,46.040001,16.664000,121862,8
3232235855,9197,3232235971,57987,6,11776,56325,25088.833984,9.600000,85.320000,37.228001,150533,8
3232235855,9197,3232235971,57988,6,11776,45057,19456.333984,5.700000,114.440002,32.599998,116738,9
3232235855,9197,3232235971,57989,6,11776,56325,25088.833984,5.680000,181.940002,50.452003,150533,8
3232235855,9197,3232235971,57990,6,11776,46081,23381.500000,9.760000,76.839996,37.036003,140289,9
3232235855,9197,3232235971,57991,6,11776,63232,28288.833984,10.620000,57.980000,26.304001,169733,8
3232235855,9197,3232235971,57992,6,11776,44032,22997.666016,6.800000,139.960007,36.728001,137986,9
3232235855,9197,3232235971,57993,6,11776,61952,28075.500000,6.920000,39.340000,21.816000,168453,8
3232235855,9197,3232235971,57994,6,11776,56325,20310.333984,6.860000,81.779999,31.363998,121862,8
3232235855,9197,3232235971,57995,6,11776,45057,19456.333984,8.700000,83.199997,28.211998,116738,9
3232235855,9197,3232235971,57996,6,11776,63232,28288.833984,10.060000,14.280000,11.696000,169733,8
3232235855,9197,3232235971,57997,6,11776,61952,28075.500000,5.820000,8.140000,6.912000,168453,8
3232235777,41952,3232235971,57998,6,11776,56832,20181.333984,7.080000,14.440000,10.640000,121088,9
3232235777,41952,3232235971,57999,6,2561,14080,11136.166992,8.440000,24.440001,14.832000,66817,9
3232235777,41952,3232235971,58000,6,11776,56832,20181.333984,6.020000,38.639999,15.284000,121088,9
3232235777,41952,3232235971,58001,6,2561,14080,11136.166992,5.740000,7.420000,6.392000,66817,9
3221233723,43,3232235956,39198,6,12290,17920,14592.333008,6.120000,34.900002,16.011999,87554,9
3221233723,43,3232235956,39192,6,12290,17920,14592.333008,5.940000,72.019997,30.411999,87554,9
3232235809,8080,3232235969,49180,6,11776,13312,12373.333008,5.660000,12.060000,7.556000,74240,9
3232235855,9197,3232235971,58012,6,11776,56325,26667.500000,5.780000,8.280000,6.820000,160005,8
3232235855,9197,3232235971,58013,6,11776,58368,27478.166016,5.780000,11.720000,7.640000,164869,8
3232235855,9197,3232235971,58014,6,11776,56325,25088.833984,5.880000,15.160000,9.396000,150533,8
3232235855,9197,3232235971,58015,6,11776,56325,25088.833984,8.300000,25.680000,14.512000,150533,8
3232235855,9197,3232235971,58016,6,11776,46081,23381.500000,8.540000,26.299999,14.300000,140289,9
3232235855,9197,3232235971,58028,6,11776,56325,20310.333984,5.720000,9.080000,7.352000,121862,8
3232235855,9197,3232235971,58029,6,11776,45057,19456.333984,9.180000,23.040001,14.556000,116738,9
3232235969,49181,3232235971,5357,6,1281,13312,8790.000000,5.740000,18.200001,12.688000,52740,9
3232235855,9197,3232235971,58031,6,11776,61952,28075.500000,8.760000,13.020000,10.924000,168453,8
3232235855,7678,3232235971,58032,6,11776,56325,26923.500000,5.740000,8.400000,6.608000,161541,8
3232235855,7678,3232235971,58033,6,11776,59904,27734.166016,9.760000,32.959999,16.312000,166405,8
3232235777,41952,3232235971,58034,6,11776,32257,15189.500000,5.800000,26.840000,12.164000,91137,9
3232235777,41952,3232235971,58035,6,2561,14080,11136.166992,5.700000,12.380000,7.668000,66817,9
3232235777,41952,3232235971,58036,6,11776,56832,20181.333984,0.260000,12.700000,6.792000,121088,9
3221233723,43,3232235956,39306,6,12034,17664,14507.000000,9.480000,35.599998,17.000000,87042,9
3221233723,43,3232235956,39308,6,12034,17664,14507.000000,10.000000,81.199997,31.211998,87042,9
3221233723,43,3232235956,39348,6,13312,20225,15658.833008,6.000000,11.420000,7.688000,93953,9
3221233723,43,3232235956,39352,6,13312,20225,15658.833008,5.840000,27.620001,11.956000,93953,9
3221233723,43,3232235956,39356,6,13312,20225,15658.833008,5.800000,14.200000,7.620000,93953,9
3221233723,43,3232235956,39360,6,13312,20225,15658.833008,5.820000,11.560000,7.060000,93953,9
873632920,443,3232235969,49186,6,11776,62208,35031.000000,7.420000,49.560001,19.016001,210186,8
873632920,443,3232235969,49187,6,11776,62208,28118.166016,7.260000,48.660000,25.500002,168709,8
1745889538,443,3232235969,49188,6,11776,58624,27520.833984,12.780000,67.940002,26.188002,165125,8
1964174621,80,3232235969,49185,6,11776,56065,27948.000000,8.180000,718.820007,154.927994,167688,10
874221599,443,3232235969,49189,6,11776,58880,27307.500000,5.660000,373.359985,150.564011,163845,8
220435072,443,3232235969,49191,6,11776,62976,28246.166016,7.180000,232.660004,87.340004,169477,8
1073074371,443,3232235969,49192,6,11776,57600,27350.166016,6.040000,2280.760010,472.052002,164101,8
874243418,443,3232235969,49193,6,11776,61696,27776.833984,5.720000,1742.760010,377.835999,166661,8
220435772,443,3232235969,49197,6,11776,60928,27904.833984,5.660000,278.019989,70.192001,167429,8
2899909000,443,3232235969,49196,6,11776,60928,26624.833984,5.760000,590.280029,134.988007,159749,8
874723236,80,3232235969,49194,6,11776,53761,22571.000000,6.260000,927.239990,256.115997,135426,9
3232235969,49198,3627731044,443,6,11776,58368,26198.166016,5.620000,318.239990,78.187996,157189,8
220434235,80,3232235969,49199,6,11776,57858,24448.500000,7.240000,54.060001,31.191999,146691,9
3223203102,43,3232235956,39504,6,13312,40965,19712.833984,6.680000,2172.699951,549.219971,118277,9
3223203102,43,3232235956,39502,6,13312,40965,19712.833984,8.460000,2294.340088,566.276001,118277,9
3232235969,49200,3627731811,80,6,11776,61698,28160.500000,5.700000,198.880005,53.672001,168963,9
3223513630,43,3232235956,37460,6,13312,40965,19072.833984,6.180000,340.899994,91.760002,114437,9
3232235969,49202,3627731811,80,6,11776,61698,28160.500000,11.240000,343.040009,83.564003,168963,9
3223203102,43,3232235956,39580,6,13312,40965,18987.500000,5.460000,660.500000,202.684006,113925,9
3223203102,43,3232235956,39632,6,13312,40965,19072.833984,5.920000,614.380005,215.460007,114437,9
3223203102,43,3232235956,39670,6,13312,40965,18987.500000,5.840000,804.479980,234.900009,113925,9
3232235956,60068,3589861929,43,6,13312,56325,21888.833984,6.840000,4303.959961,1106.812012,131333,8
3232235956,44620,3339670659,43,6,13312,35589,18347.500000,6.920000,962.619995,298.432007,110085,8
1081871893,43,3232235956,40828,6,10240,15360,12757.333008,7.020000,493.000000,130.135986,76544,9
3223203102,43,3232235956,39686,6,13312,40965,19072.833984,5.680000,232.820007,72.307999,114437,9
3232235969,49204,3627730766,443,6,11776,60928,26624.833984,0.180000,47.020000,14.736000,159749,8
1081871893,43,3232235956,40838,6,10240,15360,12757.333008,5.580000,426.760010,138.664001,76544,9
220435072,443,3232235969,49205,6,11776,62976,28246.166016,5.640000,8.020000,6.440000,169477,8
1081871893,43,3232235956,40826,6,10240,35845,16768.833984,5.660000,2200.580078,562.463989,100613,8
1081871893,43,3232235956,40846,6,10240,15360,12757.333008,5.620000,1604.520020,449.868011,76544,9
3223513630,43,3232235956,37722,6,13312,40965,19755.500000,12.740000,942.700012,349.776031,118533,9
3223203102,43,3232235956,39858,6,13312,40965,19072.833984,5.560000,79.080002,33.776001,114437,9
1760455681,43,3232235956,58230,6,13312,35845,18304.833984,5.620000,2832.820068,676.616028,109829,8
3232235956,60406,3589861929,43,6,13312,56325,21888.833984,5.240000,1312.199951,336.311981,131333,8
3232235956,60416,3589861929,43,6,13312,56325,21888.833984,0.080000,1763.180054,403.143982,131333,8
1760455681,43,3232235956,58224,6,13312,35845,18304.833984,5.580000,4617.919922,1057.400024,109829,8
1081871893,43,3232235956,41012,6,10240,15360,12757.333008,0.100000,1830.900024,392.252014,76544,9
3223513630,43,3232235956,37898,6,13312,40965,19072.833984,5.660000,265.839996,95.632004,114437,9
220435034,443,3232235969,49206,6,11776,60672,27862.166016,5.540000,44.000000,19.243999,167173,8
3232235956,44826,3339670659,43,6,13312,35589,18347.500000,5.700000,2000.040039,550.451965,110085,8
3232235956,44860,3339670659,43,6,13312,35589,18347.500000,5.800000,963.919983,301.299988,110085,8
1081871893,43,3232235956,41302,6,10240,15360,12757.333008,5.640000,772.280029,173.451996,76544,9
1081871893,43,3232235956,41324,6,10240,15360,12757.333008,6.000000,244.139999,70.879997,76544,9
1081871893,43,3232235956,41326,6,10240,15360,12757.333008,5.180000,79.559998,33.516003,76544,9
3223203102,43,3232235956,40180,6,13312,40965,19072.833984,6.720000,41.720001,20.044001,114437,9
3223203102,43,3232235956,40258,6,13312,40965,19072.833984,5.780000,96.300003,36.188000,114437,9
1964174621,80,3232235969,49190,6,11776,13312,12288.000000,0.100000,24215.580078,4850.055664,73728,9
3232235956,45216,3339670659,43,6,13312,35589,18347.500000,5.800000,219.039993,69.744003,110085,8
1081871893,43,3232235956,41568,6,10240,15360,12757.333008,6.200000,196.539993,82.635994,76544,9
1081871893,43,3232235956,41584,6,10240,15360,12757.333008,5.100000,210.800003,73.756004,76544,9
3223513630,43,3232235956,38378,6,13312,40965,19072.833984,5.780000,149.240005,45.840000,114437,9
3232235969,49207,3627730734,443,6,11776,60672,26582.166016,5.820000,133.820007,38.231998,159493,8
1081871893,43,3232235956,41586,6,10240,15360,12757.333008,6.800000,302.519989,94.195999,76544,9
3223203102,43,3232235956,40444,6,13312,40965,19072.833984,9.920000,326.260010,112.187996,114437,9
3223203102,43,3232235956,40498,6,13312,40965,19755.500000,8.440000,221.000000,90.444000,118533,9
1081871893,43,3232235956,41602,6,10240,15360,12757.333008,10.020000,500.440002,207.587997,76544,9
3223513630,43,3232235956,38478,6,13312,17152,15104.000000,7.480000,335.059998,102.415993,90624,9
874723236,80,3232235969,49195,6,11776,13312,12288.000000,5.680000,18786.199219,3884.224121,73728,9
2899945294,443,3232235969,49208,6,11776,62208,26838.166016,5.540000,37.099998,14.688000,161029,8
1081871893,43,3232235956,41686,6,10240,15360,13141.333008,7.300000,6493.520020,1336.404053,78848,10
1081871893,43,3232235956,41694,6,10240,15360,12757.333008,0.080000,5786.919922,1169.124023,76544,9
3223203102,43,3232235956,40604,6,13312,40965,19072.833984,5.980000,50.759998,19.728001,114437,9
3232235969,49203,3627731811,80,6,11776,13312,12288.000000,5.680000,16126.719727,3237.031738,73728,9
3232235969,49201,3627731811,80,6,11776,13312,12288.000000,11.880000,16173.799805,3251.587891,73728,9
1081871893,43,3232235956,41848,6,10240,15360,12757.333008,5.640000,5051.620117,1252.736084,76544,9
3232235956,32932,3589861929,43,6,13312,56325,21888.833984,5.800000,11289.259766,2616.515869,131333,8
3232235956,45652,3339670659,43,6,13312,35589,18347.500000,6.260000,8571.480469,2359.632080,110085,8
3223203102,43,3232235956,40734,6,13312,40965,19072.833984,5.840000,4556.700195,931.687927,114437,9
1081871893,43,3232235956,41886,6,10240,15360,12501.333008,5.720000,1686.660034,364.731995,75008,10
1081871893,43,3232235956,41888,6,10240,15360,12501.333008,5.740000,1680.699951,354.432007,75008,9
3223513630,43,3232235956,38690,6,13312,40965,19072.833984,0.140000,892.880005,190.348007,114437,9
3223203102,43,3232235956,40758,6,13312,40965,19072.833984,5.860000,3978.800049,807.447998,114437,9
1081871893,43,3232235956,41926,6,10240,15360,12501.333008,5.660000,3175.879883,645.359985,75008,10
3232235956,45744,3339670659,43,6,13312,35589,18347.500000,5.820000,1585.800049,329.631989,110085,8
1081871893,43,3232235956,41948,6,10240,15360,12501.333008,5.760000,528.500000,127.604012,75008,10
1081871893,43,3232235956,41956,6,10240,15360,12757.333008,7.600000,105.300003,36.380001,76544,9
3232235956,45984,3339670659,43,6,13312,35589,18347.500000,5.780000,124.239998,36.776001,110085,8
597747637,443,3232235969,49209,6,11776,61696,28032.833984,5.740000,98.059998,40.736000,168197,8
1081871893,43,3232235956,42196,6,10240,15360,12757.333008,6.540000,149.759995,50.035999,76544,9
220434990,443,3232235969,49210,6,11776,63744,28374.166016,5.480000,72.779999,22.468000,170245,8
3223513630,43,3232235956,39192,6,13312,40965,19755.500000,5.920000,27.440001,14.888000,118533,9
3223203102,43,3232235956,41240,6,13312,40965,19755.500000,6.020000,83.720001,35.596001,118533,9
3232235956,33590,3589861929,43,6,13312,56325,21888.833984,5.980000,44.320000,16.764000,131333,8
3221233723,43,3232235956,41420,6,13312,21506,16128.333008,5.860000,222.199997,50.556000,96770,9
3221233723,43,3232235956,41424,6,13312,21506,16128.333008,5.400000,86.500000,23.299999,96770,9
3221233723,43,3232235956,41428,6,13312,21506,16128.333008,5.840000,247.740005,64.500000,96770,9
3221233723,43,3232235956,41436,6,12290,17920,14592.333008,5.820000,255.440002,65.391998,87554,9
3221233723,43,3232235956,41454,6,12290,17920,14592.333008,5.920000,19.719999,10.216000,87554,9
874772997,443,3232235969,49184,6,11776,44289,20523.000000,13.640000,52479.039062,12824.188477,123138,8
3223513630,43,3232235956,39362,6,13312,40965,18987.500000,10.980000,163.039993,62.736000,113925,9
3223513630,43,3232235956,39318,6,13312,40965,18987.500000,7.760000,264.540009,87.587990,113925,9
3223513630,43,3232235956,39354,6,13312,40965,18987.500000,10.280000,264.579987,85.915993,113925,9
3221233723,43,3232235956,41484,6,7426,17664,13739.000000,6.640000,376.339996,131.360001,82434,9
3223203102,43,3232235956,41432,6,13312,40965,18987.500000,7.080000,402.739990,113.295998,113925,9
3221233723,43,3232235956,41514,6,7426,17664,13739.000000,9.160000,437.739990,141.860001,82434,9
3221233723,43,3232235956,41496,6,7426,17664,13739.000000,16.620001,435.839996,160.112000,82434,9
3221233723,43,3232235956,41530,6,7426,17664,13739.000000,7.340000,250.119995,57.964001,82434,9
3221233723,43,3232235956,41534,6,7426,17664,13739.000000,5.880000,13.380000,7.888000,82434,9
3221233723,43,3232235956,41602,6,7426,17664,13739.000000,6.000000,18.480000,10.756000,82434,9
1760455681,43,3232235956,59990,6,13312,16640,15232.000000,12.240000,595.539978,185.144012,91392,8
1760455681,43,3232235956,59988,6,13312,15360,15018.666992,6.840000,676.039978,251.791992,90112,7
1760455681,43,3232235956,59986,6,13312,15360,15018.666992,6.140000,693.960022,257.772003,90112,7
3232235855,9197,3232235971,58044,6,11776,56325,26667.500000,5.900000,7.100000,6.444000,160005,8
3232235855,9197,3232235971,58045,6,11776,58368,27478.166016,5.780000,17.000000,8.340000,164869,8
3232235855,9197,3232235971,58046,6,11776,56325,25088.833984,7.760000,12.800000,10.532000,150533,8
3232235855,9197,3232235971,58047,6,11776,56325,25088.833984,12.300000,16.280001,14.028000,150533,8
3232235855,9197,3232235971,58048,6,11776,46081,23381.500000,5.880000,20.400000,11.516000,140289,9
3232235855,9197,3232235971,58049,6,11776,44032,22997.666016,5.840000,11.140000,7.284000,137986,9
3232235855,9197,3232235971,58050,6,11776,56325,20310.333984,5.180000,7.900000,6.652000,121862,8
3232235855,9197,3232235971,58051,6,11776,45057,19456.333984,5.680000,7.240000,6.324000,116738,9
3232235855,9197,3232235971,58052,6,11776,63232,28288.833984,10.100000,13.880000,12.400000,169733,8
3232235855,9197,3232235971,58053,6,11776,61952,28075.500000,5.740000,24.959999,13.444000,168453,8
3232235855,7678,3232235971,58054,6,11776,56325,26923.500000,0.420000,12.920000,6.200000,161541,8
3232235855,7678,3232235971,58055,6,11776,59904,27734.166016,10.660000,21.000000,14.980000,166405,8
3232235969,49213,3232235971,5357,6,1281,13312,8790.000000,5.800000,6.660000,6.120000,52740,9
3232235855,9197,3232235971,58056,6,11776,56325,26667.500000,5.860000,9.700000,7.656000,160005,8
3232235855,9197,3232235971,58057,6,11776,58368,27478.166016,5.660000,17.600000,8.680000,164869,8
3232235855,9197,3232235971,58058,6,11776,56325,25088.833984,5.700000,11.740000,7.396000,150533,8
3232235855,9197,3232235971,58059,6,11776,56325,25088.833984,7.280000,40.840000,22.276001,150533,8
3232235855,9197,3232235971,58060,6,11776,46081,23381.500000,5.820000,27.299999,12.376000,140289,9
3232235855,9197,3232235971,58061,6,11776,44032,22997.666016,11.820000,15.880000,12.800000,137986,9
3232235855,9197,3232235971,58062,6,11776,56325,20310.333984,5.980000,7.740000,6.904000,121862,8
3232235855,9197,3232235971,58063,6,11776,45057,19456.333984,5.900000,8.480000,6.896000,116738,9
3232235855,9197,3232235971,58064,6,11776,63232,28288.833984,10.740000,14.680000,12.424000,169733,8
3232235855,9197,3232235971,58065,6,11776,61952,28075.500000,5.740000,15.940000,10.560000,168453,8
3232235777,49152,3232235971,58066,6,1796,59136,18518.000000,5.940000,26.959999,10.336000,111108,9
3232235855,7678,3232235971,58067,6,11776,56325,26923.500000,5.780000,34.680000,17.559999,161541,8
3232235855,7678,3232235971,58068,6,11776,59904,27734.166016,8.020000,23.680000,13.632000,166405,8
3232235777,41952,3232235971,58069,6,11776,56832,20181.333984,7.060000,12.720000,10.192000,121088,9
3232235777,41952,3232235971,58070,6,2561,14080,11136.166992,5.780000,6.400000,5.980000,66817,9
3232235777,41952,3232235971,58071,6,11776,56832,20181.333984,7.700000,12.120000,10.012000,121088,9
3232235777,41952,3232235971,58072,6,2561,14080,11136.166992,5.720000,9.580000,7.436000,66817,9
3232235956,48240,3331576196,43,6,13312,56325,21632.833984,6.820000,37.599998,14.976000,129797,9
3223203102,43,3232235956,41786,6,13312,40965,19072.833984,6.600000,164.179993,42.716000,114437,9
3223203102,43,3232235956,41784,6,13312,40965,19072.833984,5.320000,225.880005,60.056004,114437,9
1081871893,43,3232235956,42940,6,10240,15360,12757.333008,6.440000,189.179993,49.596001,76544,9
1081871893,43,3232235956,42942,6,10240,15360,12757.333008,6.580000,139.979996,41.695999,76544,9
3223513630,43,3232235956,39734,6,13312,40965,19072.833984,8.500000,53.939999,22.112000,114437,9
3232235956,34900,3645290836,43,6,13312,56325,21632.833984,7.180000,272.980011,111.875992,129797,8
3223203102,43,3232235956,41800,6,13312,40965,19072.833984,6.280000,181.339996,50.392002,114437,9
3223203102,43,3232235956,41828,6,13312,40965,19072.833984,8.640000,182.279999,71.216003,114437,9
1081871893,43,3232235956,42972,6,10240,15360,12501.333008,5.840000,302.019989,112.332001,75008,10
1081871893,43,3232235956,42980,6,10240,15360,12757.333008,5.680000,182.220001,74.571999,76544,9
1081871893,43,3232235956,42982,6,10240,15360,12757.333008,6.780000,93.800003,36.632000,76544,9
3223203102,43,3232235956,41848,6,13312,40965,19072.833984,7.560000,74.879997,34.888000,114437,9
1081871893,43,3232235956,43028,6,10240,15360,12757.333008,5.700000,36.200001,17.408001,76544,9
