src_ip_u32,src_port,dst_ip_u32,dst_port,proto,len_min,len_max,mean_len,iat_min_us,iat_max_us,mean_iat_us,total_len,flag_bits_sum
751259876,443,3232270740,52286,6,13312,54017,19127.000000,167287.687500,311295264.000000,254030848.000000,133889,8
3232270819,54944,592537782,8443,6,13312,40193,19309.857422,326.119995,1436081.375000,654346.062500,135169,11
2915483751,4431,3232270845,49804,6,13312,45568,18395.714844,334.359985,269440.468750,131529.375000,128770,11
886653844,80,3232270740,50456,6,11776,41472,16749.714844,342.540009,492594.968750,175551.640625,117248,9
232899382,443,3232270678,48408,6,10753,15360,13239.000000,326.779999,1210012.375000,286710.281250,92673,8
3232270678,48408,232899382,443,6,13312,51205,21176.427734,308.579987,1308558.000000,255690.812500,148235,9
1834981442,443,3232270633,48389,6,13312,15360,14372.857422,351.100006,10108380.000000,2743659.500000,100610,8
1834981442,443,3232270633,48388,6,13312,15360,14154.000000,335.619995,11933630.000000,3215212.250000,99078,10
232899427,443,3232270778,33144,6,10753,15360,13239.000000,302.179993,820493.625000,189840.031250,92673,8
3232270778,33144,232899427,443,6,13312,51205,21176.427734,12.660000,913062.750000,188809.093750,148235,10
751878712,443,3232270779,52348,6,9985,45568,17737.285156,1443.000000,496963.843750,160241.734375,124161,9
3232270779,52348,751878712,443,6,4609,26368,15360.142578,308.279999,683957.937500,306742.531250,107521,11
874509410,443,3232270767,43276,6,13312,63744,20809.142578,783.159973,675081.687500,304806.093750,145664,8
873685941,443,3232270767,36192,6,2305,15360,12032.142578,1642.260010,1719920.625000,516552.156250,84225,8
873685941,443,3232270767,36193,6,2305,15360,12032.142578,301.079987,1472269.750000,464842.875000,84225,8
3232270767,36192,873685941,443,6,13312,30210,19127.142578,321.260010,2285702.750000,1031379.187500,133890,11
232899692,443,3232270764,36486,6,1282,26368,13934.286133,338.540009,420709.406250,184648.359375,97540,10
3232270767,36193,873685941,443,6,13312,26368,15469.713867,2023.380005,2252123.500000,1019104.812500,108288,10
886175187,443,3232270767,46780,6,13312,46336,22930.285156,4706.939941,641607.687500,357186.312500,160512,9
3232270767,46780,886175187,443,6,5633,57600,18724.857422,2644.199951,1187532.500000,549861.125000,131074,11
1834981542,443,3232270633,56932,6,12033,15360,13421.857422,335.220001,698519.187500,313189.156250,93953,8
3232270724,59440,875912337,443,6,51456,51456,51456.000000,278094880.000000,278621792.000000,278415776.000000,360192,14
751821306,443,3232270779,53178,6,9985,51456,23186.427734,5794.459961,343390.250000,174245.421875,162305,10
3232270674,51675,1679138039,8886,6,27904,27904,27904.000000,306125376.000000,306701120.000000,306420096.000000,195328,14
3232270623,40622,875292917,8886,6,27904,27904,27904.000000,304097536.000000,304599936.000000,304312352.000000,195328,14
3232270633,56932,1834981542,443,6,7681,56325,19383.857422,17964.039062,98230296.000000,16821962.000000,135687,10
3232270691,51555,597822746,8886,6,27904,27904,27904.000000,308424512.000000,310277024.000000,309544032.000000,195328,14
3232270759,51581,873251920,8886,6,27904,27904,27904.000000,306101888.000000,306736576.000000,306396160.000000,195328,14
3232270784,51770,873251920,8886,6,27904,27904,27904.000000,303922624.000000,304535616.000000,304245312.000000,195328,14
3232270662,61373,597822746,8886,6,27904,27904,27904.000000,304128352.000000,305097344.000000,304473568.000000,195328,14
3232270845,49804,2915483751,4431,6,13312,26368,15469.713867,298521.906250,76477544.000000,38318828.000000,108288,10
3232270743,43058,584192947,8886,6,27904,27904,27904.000000,301896736.000000,305579456.000000,303735520.000000,195328,14
3232270595,439,753648327,8886,6,27904,27904,27904.000000,303558848.000000,304033344.000000,303741728.000000,195328,14
3232270740,52286,751259876,443,6,13312,33280,16164.571289,280168032.000000,311292000.000000,305833088.000000,113152,8
3232270614,17401,597822746,8886,6,27904,27904,27904.000000,303590176.000000,304035680.000000,303749248.000000,195328,14
3232270660,40100,584301826,8886,6,27904,27904,27904.000000,303553152.000000,303914752.000000,303741952.000000,195328,14
3232270671,10123,597822746,8886,6,27904,27904,27904.000000,303555360.000000,303994336.000000,303737248.000000,195328,14
3232270731,20534,584301826,8886,6,27904,27904,27904.000000,303542592.000000,304036192.000000,303740448.000000,195328,14
3232270599,19098,1679086845,8886,6,27904,27904,27904.000000,303541856.000000,304060096.000000,303738816.000000,195328,14
3232270751,39120,753648327,8886,6,27904,27904,27904.000000,303573216.000000,303872800.000000,303757856.000000,195328,14
3232270654,9435,597822746,8886,6,27904,27904,27904.000000,303590144.000000,303979712.000000,303781408.000000,195328,14
3232270768,51438,875292917,8886,6,27904,27904,27904.000000,306013472.000000,306954112.000000,306614144.000000,195328,14
2915483751,4431,3232270845,49812,6,13312,45568,18395.714844,308.420013,285270.812500,143986.796875,128770,11
3232270631,40054,805179052,443,6,11776,45060,31380.714844,3546.040039,474940.437500,90662.593750,219665,9
805179052,443,3232270631,40054,6,11776,29696,14848.000000,336.920013,585899.750000,186826.609375,103936,8
232899382,443,3232270678,48410,6,10753,15360,13239.000000,306.880005,1286737.000000,352350.812500,92673,8
3232270678,48410,232899382,443,6,13312,56064,27283.857422,331.720001,1377979.500000,350873.375000,190987,11
1834981442,443,3232270633,48464,6,13312,15360,14372.857422,339.040009,10093012.000000,2737420.750000,100610,8
232899427,443,3232270778,33146,6,10753,15360,13239.000000,14.920000,791293.687500,190610.140625,92673,8
3232270778,33146,232899427,443,6,13312,56064,30538.572266,324.380005,912082.125000,195054.593750,213770,9
880264223,443,3232270842,60762,6,11776,51201,17920.142578,310.839996,367560.531250,90103.515625,125441,8
3232270842,60762,880264223,443,6,11776,28934,14446.571289,312.820007,377387.406250,106911.257812,101126,9
865177372,443,3232270627,58830,6,13312,45568,19492.714844,337.420013,762450.187500,370307.062500,136449,9
3232270627,58830,865177372,443,6,13312,62469,29221.857422,332.239990,1095804.125000,510711.156250,204553,11
751878712,443,3232270779,52350,6,9985,45568,17737.285156,6732.700195,598136.500000,213506.468750,124161,9
3232270779,52350,751878712,443,6,4609,26368,15360.142578,40411.578125,832529.562500,317017.031250,107521,11
874482363,443,3232270767,56307,6,13312,63744,20809.142578,2887.399902,674759.375000,281828.906250,145664,8
873682542,443,3232270767,50771,6,2305,15360,12032.142578,1449.380005,674760.187500,279249.593750,84225,8
3232270819,43510,918261253,8883,6,21248,21248,21248.000000,314620352.000000,315094208.000000,314824064.000000,148736,14
3232270767,50771,873682542,443,6,13312,30210,19127.142578,5668.200195,1155414.000000,578983.500000,133890,11
1834981542,443,3232270633,57004,6,12033,15360,13714.428711,316.660004,5002851.000000,1071844.375000,96001,8
232897983,80,3232270675,42482,6,13312,61952,20553.142578,331.720001,1215334272.000000,253162016.000000,143872,9
873682542,443,3232270767,50772,6,2305,52483,19493.142578,20398.359375,1037701.375000,660023.875000,136452,10
3232270767,50772,873682542,443,6,13312,52224,19163.427734,339.399994,1420600.250000,645657.125000,134144,10
873680158,443,3232270767,57442,6,13312,46336,22930.285156,313.079987,809650.937500,396189.750000,160512,9
3232270767,57442,873680158,443,6,5633,57600,18724.857422,3167.159912,965169.375000,462691.250000,131074,11
3232270801,55465,64635508,8883,6,27904,27904,27904.000000,318838944.000000,319105696.000000,318943808.000000,195328,14
875070766,8443,3232270819,51855,6,13312,45568,18395.714844,773.679993,733539.062500,342886.031250,128770,9
917326778,443,3232270740,41316,6,13312,22272,18432.000000,156259.906250,607970304.000000,303887680.000000,129024,11
3232270740,41316,917326778,443,6,13312,21248,17846.857422,329.399994,608340352.000000,303886304.000000,124928,11
3232270633,57004,1834981542,443,6,7681,56325,19383.857422,133503.953125,93144568.000000,16005703.000000,135687,10
3232270845,49812,2915483751,4431,6,13312,26368,15469.713867,343599.687500,76402240.000000,38334344.000000,108288,10
874482363,443,3232270767,56311,6,13312,65026,31195.714844,6509.299805,718862.875000,504476.125000,218370,11
3232270767,56311,874482363,443,6,13312,58880,25673.142578,329.399994,1004066.437500,485414.343750,179712,11
3232270767,50775,873682542,443,6,13312,52224,22820.857422,331.920013,1258130.000000,473349.531250,159746,11
873682542,443,3232270767,50775,6,2305,31747,16530.857422,50990.101562,798459.437500,602782.625000,115716,10
2915483751,4431,3232270845,49820,6,13312,45568,18395.714844,312.440002,253433.125000,123727.335938,128770,11
1834981442,443,3232270633,48533,6,13312,15360,14080.286133,308.920013,4980293.500000,1094727.375000,98562,8
232899382,443,3232270678,48412,6,10753,15360,13239.000000,18.180000,800851.687500,194715.593750,92673,8
3232270678,48412,232899382,443,6,13312,51205,21176.427734,311.359985,896923.062500,187128.656250,148235,10
3232270674,51692,918253606,443,6,11776,49152,20224.000000,337.480011,2759552.000000,1059587.250000,141568,10
918253606,443,3232270674,51692,6,3329,38656,23003.714844,8441.860352,3121133.750000,1596434.500000,161026,12
3232270778,39808,232899382,443,6,13312,56064,33136.000000,5491.680176,1508186.125000,518510.218750,231952,11
232899382,443,3232270778,39808,6,10753,15360,12507.857422,342.220001,1394490.000000,749428.250000,87555,10
592324858,443,3232270842,37526,6,13312,59137,20151.000000,309.339996,922693.812500,289862.593750,141057,8
3232270842,37526,592324858,443,6,13312,42752,20004.572266,310.320007,1022350.687500,306824.468750,140032,12
3232270728,49732,910501276,443,6,11776,49152,20224.000000,338.760010,529509.687500,326533.968750,141568,10
910501276,443,3232270728,49732,6,3329,36097,21504.285156,10032.700195,552168.062500,418649.468750,150530,12
3232270691,51600,584749847,443,6,11776,49152,20224.000000,332.200012,2958191.500000,1143219.250000,141568,10
584749847,443,3232270691,51600,6,3329,38656,23003.714844,8648.480469,3136552.000000,1593438.875000,161026,12
2919234123,443,3232270723,38975,6,11522,15360,12251.713867,306.540009,653786.250000,264945.625000,85762,8
3232270723,38975,2919234123,443,6,3330,29440,13312.286133,335.220001,1059968.250000,553590.187500,93186,10
910727159,443,3232270767,41726,6,2305,15360,12032.142578,313.079987,1139018.375000,412355.562500,84225,8
3232270767,41726,910727159,443,6,13312,26368,15469.713867,343.540009,2157115.750000,1026243.062500,108288,10
886246241,443,3232270767,43993,6,13312,46336,22930.285156,339.339996,636087.500000,358361.625000,160512,9
3232270767,43993,886246241,443,6,5633,57600,18724.857422,338.160004,962971.500000,437064.937500,131074,11
3232270631,40056,805179052,443,6,11776,45060,31380.714844,4045.719971,424886.656250,81326.914062,219665,9
805179052,443,3232270631,40056,6,11776,29696,14848.000000,336.100006,543326.312500,173366.656250,103936,8
3232270845,49820,2915483751,4431,6,13312,26368,15469.713867,267621.093750,76163504.000000,38138628.000000,108288,10
911437021,443,3232270740,33370,6,13312,62720,20662.857422,307.720001,426544.906250,102327.796875,144640,8
3232270740,33370,911437021,443,6,13312,61696,30318.427734,338.880005,541767.375000,173508.031250,212229,12
751878712,443,3232270779,52351,6,1794,45568,16091.857422,6974.560059,700915.187500,238446.750000,112643,10
3232270779,52351,751878712,443,6,4609,26368,15360.142578,32791.421875,873884.937500,313567.281250,107521,11
3232270842,55443,3232270650,38064,6,4613,47360,20956.427734,5036.979980,290158.375000,122963.515625,146695,10
3232270650,38064,3232270842,55443,6,13312,60160,28343.572266,27842.500000,248338.687500,122454.906250,198405,12
3232270639,55443,3232270650,55654,6,4613,47360,20919.857422,341.339996,3660266.000000,1112522.000000,146439,10
3232270650,55654,3232270639,55443,6,769,29445,17664.857422,50563.718750,2993698.750000,722454.437500,123654,12
3232270675,55443,3232270650,53744,6,4613,47360,14740.428711,5835.240234,1037384.875000,396700.375000,103183,11
3232270650,53744,3232270675,55443,6,13312,60416,28307.000000,8598.519531,2305999.000000,457356.750000,198149,12
2915483751,4431,3232270845,49828,6,13312,45568,18395.714844,306.880005,256431.484375,116739.976562,128770,11
3232270764,55443,3232270650,36688,6,4613,47360,20956.427734,5775.339844,233906.406250,104465.054688,146695,10
3232270650,55443,3232270639,58541,6,2561,51200,16238.571289,339.059998,722010.312500,169689.640625,113670,10
1834981442,443,3232270633,48602,6,13312,15360,14263.428711,341.359985,5936231.000000,2054729.500000,99844,9
232899427,443,3232270678,48270,6,10753,15360,13239.000000,306.380005,755878.125000,181099.750000,92673,8
3232270678,48270,232899427,443,6,13312,51205,21176.427734,308.679993,849977.187500,181900.218750,148235,10
2398822830,443,3232270653,38364,6,13312,34306,18944.285156,338.700012,242642944.000000,40619800.000000,132610,9
3232270650,36688,3232270764,55443,6,13312,60416,33975.570312,15976.099609,51889932.000000,8753027.000000,237829,13
232899382,443,3232270778,39810,6,10753,15360,13239.000000,312.640015,1158491.750000,310406.500000,92673,8
3232270778,39810,232899382,443,6,13312,56064,27283.857422,342.540009,1258462.375000,310542.625000,190987,11
3232270650,55443,3232270639,58545,6,2561,51200,16238.571289,2478.879883,705321.312500,179055.984375,113670,10
878635358,443,3232270675,55610,6,11776,64768,19858.285156,306.760010,270725.718750,76206.585938,139008,8
1834981542,443,3232270633,57143,6,12033,15360,14007.000000,334.799988,10187441.000000,2820793.250000,98049,8
3232270633,57143,1834981542,443,6,7681,56325,19383.857422,106519.320312,809893.125000,526134.500000,135687,10
754060373,8443,3232270819,41742,6,13312,45568,18395.714844,2476.719971,817595.750000,358761.375000,128770,9
3232270819,41742,754060373,8443,6,13312,40193,19309.857422,317.200012,1268082.500000,599226.562500,135169,11
3232270639,58550,3232270650,55443,6,13312,26368,18432.714844,13715.080078,1104250.000000,422044.000000,129029,11
3232270650,55443,3232270639,58550,6,4613,51200,16531.714844,62616.539062,1147892.250000,415654.468750,115722,10
3232270639,58541,3232270650,55443,6,13312,64000,34414.429688,56654.800781,185353152.000000,31130760.000000,240901,13
911113665,443,3232270746,48262,6,11776,51968,17737.142578,312.679993,623151.125000,190281.328125,124160,8
911113665,443,3232270746,48264,6,11776,51968,17737.142578,309.540009,739335.750000,210359.000000,124160,8
3232270746,48262,911113665,443,6,11776,35840,18322.427734,307.140015,991624.562500,252197.203125,128257,11
3232270746,48264,911113665,443,6,11776,35840,18322.427734,314.899994,1371401.375000,315975.343750,128257,11
874488312,443,3232270767,36130,6,13312,63744,20809.142578,341.920013,703913.562500,265216.531250,145664,8
3232270767,41728,910727159,443,6,13312,52224,22820.857422,331.899994,1222671.000000,476684.250000,159746,11
910727159,443,3232270767,41728,6,2305,31747,16530.857422,203019.734375,760450.250000,583250.250000,115716,10
3232270675,50564,315773344,443,6,21248,21248,21248.000000,459839296.000000,460797856.000000,460384768.000000,148736,14
3232270764,36515,315818515,443,6,21248,21248,21248.000000,460057792.000000,460738176.000000,460393536.000000,148736,14
875688923,443,3232270670,42254,6,13312,63744,20809.142578,315.320007,622978.437500,240310.968750,145664,8
3232270845,49828,2915483751,4431,6,13312,26368,15469.713867,230227.687500,77165448.000000,38396736.000000,108288,10
3232270670,42254,875688923,443,6,13312,58880,21979.427734,9410.879883,1065654.875000,489317.250000,153856,11
3232270639,58545,3232270650,55443,6,13312,64000,34414.429688,47352.718750,178637504.000000,29982866.000000,240901,13
875574742,443,3232270767,41070,6,2305,15360,12032.142578,884.900024,838206.500000,357673.218750,84225,8
3232270767,41070,875574742,443,6,13312,56325,25930.714844,347.079987,1625414.500000,817967.687500,181515,10
3232270653,38364,2398822830,443,6,2049,39426,15726.142578,27.360001,243097088.000000,79455024.000000,110083,10
886403072,443,3232270767,43029,6,13312,46336,22930.285156,341.079987,743739.562500,387098.937500,160512,9
751878712,443,3232270779,52352,6,9985,45568,17737.285156,5321.339844,462156.062500,162963.281250,124161,9
3232270767,43029,886403072,443,6,5633,57600,18724.857422,3028.320068,1115625.375000,464099.187500,131074,11
3232270779,52352,751878712,443,6,4609,26368,15360.142578,27260.919922,653631.125000,279231.375000,107521,11
3232270631,40058,805179052,443,6,11776,45060,31380.714844,5851.339844,448983.125000,86288.828125,219665,9
805179052,443,3232270631,40058,6,11776,29696,14848.000000,4190.600098,564544.375000,179865.656250,103936,8
2915483751,4431,3232270845,49846,6,13312,45568,18395.714844,348.380005,264828.750000,124723.921875,128770,11
1834981442,443,3232270633,48671,6,13312,15360,14080.286133,309.880005,5044007.000000,1103750.000000,98562,8
232899382,443,3232270678,48416,6,10753,15360,13239.000000,308.779999,1309670.875000,330298.937500,92673,8
3232270678,48416,232899382,443,6,13312,56064,21870.572266,307.859985,1411205.000000,325955.406250,153094,10
